roi_id,type,lat,lon,ELEV_mean_0,ELEV_stddev_0,ELEV_min_0,ELEV_max_0,LCT_mean_0,LCT_stddev_0,LCT_min_0,LCT_max_0,NDVI_mean_0,NDVI_stddev_0,NDVI_min_0,NDVI_max_0,WATERBODY_count_0,WATERBODY_mean_0,WATERBODY_stddev_0,WATERBODY_min_0,WATERBODY_max_0,CAPE0_mean_3,CAPE0_stddev_3,CAPE0_min_3,CAPE0_max_3,CAPE1_mean_3,CAPE1_stddev_3,CAPE1_min_3,CAPE1_max_3,CAPE2_mean_3,CAPE2_stddev_3,CAPE2_min_3,CAPE2_max_3,CAPE3_mean_3,CAPE3_stddev_3,CAPE3_min_3,CAPE3_max_3,HTFL_RH_mean_3,HTFL_RH_stddev_3,HTFL_RH_min_3,HTFL_RH_max_3,SMOIS0_mean_3,SMOIS0_stddev_3,SMOIS0_min_3,SMOIS0_max_3,TCUM_CLOUD_count_3,TCUM_CLOUD_mean_3,TCUM_CLOUD_stddev_3,TCUM_CLOUD_min_3,TCUM_CLOUD_max_3,TSOIL0_mean_3,TSOIL0_stddev_3,TSOIL0_min_3,TSOIL0_max_3,UGRD_mean_3,UGRD_stddev_3,UGRD_min_3,UGRD_max_3,VGRD_mean_3,VGRD_stddev_3,VGRD_min_3,VGRD_max_3,WINDCONV_mean_3,WINDCONV_stddev_3,WINDCONV_min_3,WINDCONV_max_3,CAPE0_mean_diff_3_4,CAPE0_stddev_diff_3_4,CAPE0_min_diff_3_4,CAPE0_max_diff_3_4,CAPE1_mean_diff_3_4,CAPE1_stddev_diff_3_4,CAPE1_min_diff_3_4,CAPE1_max_diff_3_4,CAPE2_mean_diff_3_4,CAPE2_stddev_diff_3_4,CAPE2_min_diff_3_4,CAPE2_max_diff_3_4,CAPE3_mean_diff_3_4,CAPE3_stddev_diff_3_4,CAPE3_min_diff_3_4,CAPE3_max_diff_3_4,HTFL_RH_mean_diff_3_4,HTFL_RH_stddev_diff_3_4,HTFL_RH_min_diff_3_4,HTFL_RH_max_diff_3_4,SMOIS0_mean_diff_3_4,SMOIS0_stddev_diff_3_4,SMOIS0_min_diff_3_4,SMOIS0_max_diff_3_4,TCUM_CLOUD_count_diff_3_4,TCUM_CLOUD_mean_diff_3_4,TCUM_CLOUD_stddev_diff_3_4,TCUM_CLOUD_min_diff_3_4,TCUM_CLOUD_max_diff_3_4,TSOIL0_mean_diff_3_4,TSOIL0_stddev_diff_3_4,TSOIL0_min_diff_3_4,TSOIL0_max_diff_3_4,UGRD_mean_diff_3_4,UGRD_stddev_diff_3_4,UGRD_min_diff_3_4,UGRD_max_diff_3_4,VGRD_mean_diff_3_4,VGRD_stddev_diff_3_4,VGRD_min_diff_3_4,VGRD_max_diff_3_4,WINDCONV_mean_diff_3_4,WINDCONV_stddev_diff_3_4,WINDCONV_min_diff_3_4,WINDCONV_max_diff_3_4
84f3e7bb-2468-414e-962b-f850ee422c71,1,32.792736,-85.204936,215.280405,27.041201,122.0,276.0,6.31821,1.907873,1.0,16.0,7909.440162,1179.352644,88.0,9627.0,36,1.0,0.0,1.0,1.0,931.111111,172.848324,620.0,1200.0,988.888889,98.48231,840.0,1120.0,995.555556,121.391114,800.0,1200.0,802.222222,115.256022,640.0,960.0,67.777778,1.396645,65.0,69.0,0.248811,0.018115,0.194,0.322,0,0.0,0.0,0.0,0.0,26.082826,0.401167,25.337,27.896,0.119986,0.176777,-0.17168,0.45332,0.650295,0.078567,0.553073,0.803073,6e-06,9e-06,-1.4e-05,2.3e-05,500.0,21.378162,460.0,540.0,622.222222,-20.026949,680.0,600.0,564.444445,-30.079048,640.0,540.0,633.333333,75.132755,540.0,740.0,2.777778,-3.502334,8.0,-4.0,-0.00031,4.1e-05,-0.001,-0.001,0,0.0,0.0,0.0,0.0,0.038462,0.025824,0.026,0.482,0.408588,0.067416,0.228034,0.603034,-0.010694,-0.082209,0.253195,-0.121805,8e-06,-4e-06,4e-06,-5e-06
daf24e01-2bb1-44f8-911c-81ea3e9ace86,1,30.427831,-88.784659,9.939749,7.631451,1.0,36.0,7.29436,2.964177,1.0,16.0,3650.905288,4606.653702,-3000.0,8576.0,1052,1.0,0.0,1.0,1.0,751.111111,268.015109,360.0,1140.0,1915.555556,64.482747,1780.0,2000.0,2020.0,111.155547,1880.0,2200.0,1293.333333,132.329555,1100.0,1480.0,75.666667,0.666667,75.0,77.0,0.257785,0.047162,0.149,0.324,33,1.0,0.0,1.0,1.0,26.568215,0.860195,25.632,28.953,-0.338347,0.228218,-0.67168,-0.04668,-0.544149,0.310565,-1.071927,-0.196927,-2.2e-05,1e-05,-3.7e-05,-9e-06,104.444444,-7.665866,80.0,100.0,308.888889,-117.847844,420.0,180.0,397.777778,-75.854719,520.0,320.0,215.555555,-78.16076,300.0,120.0,3.0,-0.14983,4.0,3.0,-0.000196,-0.000103,0.0,-0.001,-7,0.0,0.0,0.0,0.0,0.146636,0.077828,0.114,0.39,0.033589,0.149651,-0.146966,0.228034,0.419862,0.12013,0.253195,0.503195,-2e-05,-9e-06,-1.4e-05,-4.6e-05
cc6463df-4958-4eb8-9f8a-f4c5e69ff31f,1,31.794721,-89.707908,133.952676,27.548268,62.0,192.0,7.606117,1.647945,1.0,13.0,8343.057507,644.541702,2661.0,9746.0,0,0.0,0.0,0.0,0.0,448.888889,66.7407,340.0,560.0,544.444444,18.324914,520.0,580.0,811.111111,47.245093,720.0,860.0,280.0,16.329932,260.0,300.0,70.0,0.942809,69.0,72.0,0.242862,0.021775,0.181,0.311,0,0.0,0.0,0.0,0.0,26.509725,0.424825,25.635,27.224,0.231097,0.293315,-0.17168,0.70332,0.414184,0.21606,-0.071927,0.678073,-1.3e-05,1.8e-05,-5.1e-05,9e-06,297.777778,22.407506,240.0,340.0,353.333333,1.695326,360.0,360.0,597.777778,4.040155,580.0,600.0,237.777778,-11.067464,260.0,220.0,0.666667,0.126312,1.0,1.0,-0.000225,2.9e-05,0.0,-0.001,0,0.0,0.0,0.0,0.0,-0.081514,-0.004179,-0.026,-0.078,0.394699,-0.108264,0.478034,0.103034,-0.635694,-0.095745,-0.621805,-0.871805,-6e-06,-5e-06,-5e-06,-1.4e-05
2cf144df-5a43-4651-8008-158238d7889c,1,35.127084,-88.522737,148.830051,14.815935,110.0,185.0,7.363412,3.150756,1.0,13.0,8053.181042,668.202551,2901.0,9927.0,0,0.0,0.0,0.0,0.0,66.666667,42.163702,20.0,160.0,64.444444,50.576919,0.0,140.0,253.333333,129.957258,40.0,380.0,0.0,0.0,0.0,0.0,18.666667,3.333333,13.0,22.0,0.224108,0.033825,0.176,0.292,9,1.0,0.0,1.0,1.0,24.753417,0.353299,24.218,25.717,0.161653,0.176777,-0.04668,0.45332,-2.321927,0.204124,-2.696927,-2.071927,-4e-06,6e-06,-1.4e-05,5e-06,51.111111,29.592915,20.0,120.0,42.222222,33.079124,0.0,100.0,-300.0,19.604289,-300.0,-340.0,-11.111111,-9.93808,0.0,-20.0,-6.444444,1.201852,-7.0,-5.0,-2.1e-05,4e-06,0.0,0.0,-3,0.0,0.0,0.0,0.0,0.007359,-0.039233,0.071,-0.089,-0.716411,0.023369,-0.771966,-0.646966,-0.44125,-0.149975,-0.121805,-0.621805,3e-06,-8e-06,1.8e-05,-9e-06
8268cf99-db66-4d76-b831-255c4c8e3a7e,1,32.543216,-85.082768,141.34969,36.966725,59.0,273.0,7.473195,2.438613,1.0,13.0,7474.892992,1252.941528,88.0,9637.0,11,1.0,0.0,1.0,1.0,748.888889,169.472675,500.0,1060.0,722.222222,101.737983,580.0,860.0,768.888889,154.088318,560.0,1060.0,568.888889,88.499146,460.0,700.0,61.0,3.197221,56.0,66.0,0.248336,0.025196,0.201,0.306,0,0.0,0.0,0.0,0.0,26.732197,0.752581,25.974,28.571,0.439431,0.171234,0.20332,0.70332,0.733628,0.157135,0.553073,1.053073,7e-06,1.3e-05,-1.4e-05,2.3e-05,422.222222,5.358893,400.0,420.0,493.333333,5.538602,480.0,460.0,442.222222,-10.025464,460.0,420.0,480.0,60.040816,400.0,560.0,5.111111,1.827351,2.0,7.0,-0.00035,-3.4e-05,0.0,-0.001,0,0.0,0.0,0.0,0.0,0.130066,0.1565,0.045,0.547,0.297478,-0.005543,0.353034,0.353034,0.600417,-0.071083,0.628195,0.378195,6e-06,-3e-06,4e-06,0.0
d138073a-9a2d-4820-bc2b-2a4d25793259,1,29.974105,-89.649934,1.0,0.0,1.0,1.0,6.3639,4.590973,1.0,16.0,0.0,0.0,0.0,0.0,2196,1.0,0.0,1.0,1.0,1106.666667,164.924225,860.0,1400.0,1440.0,129.614814,1260.0,1660.0,1815.555556,108.229295,1660.0,1980.0,1113.333333,103.279556,980.0,1260.0,71.777778,2.393407,68.0,75.0,0.277634,0.02421,0.222,0.368,19,1.0,0.0,1.0,1.0,26.370352,0.773256,25.028,27.594,-0.518903,0.098209,-0.67168,-0.42168,-0.766372,0.221352,-1.196927,-0.446927,1e-06,1.4e-05,-3.2e-05,2.3e-05,73.333334,-70.022577,220.0,0.0,-124.444444,75.637224,-240.0,0.0,11.111112,14.526323,0.0,40.0,-86.666667,-23.21155,-40.0,-140.0,8.444445,1.57691,6.0,10.0,-0.000155,-0.000129,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.158507,-0.07828,0.371,0.034,-0.410856,-0.213596,-0.021966,-0.771966,-0.205139,-0.139225,0.128195,-0.246805,-2.4e-05,-2e-06,-3.2e-05,-2.8e-05
3e8b7e8d-1785-42a9-9963-28a0298a232b,1,34.319794,-89.443302,129.433877,19.280684,70.0,184.0,6.588817,2.053781,1.0,13.0,8407.044625,791.080055,2547.0,9644.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333,24.944383,0.0,80.0,2.222222,6.285394,0.0,20.0,0.0,0.0,0.0,0.0,15.555556,1.498971,13.0,19.0,0.284225,0.020793,0.208,0.331,3,1.0,0.0,1.0,1.0,24.082377,0.465231,23.379,26.645,0.092208,0.171234,-0.17168,0.32832,0.372517,0.301104,-0.321927,0.803073,2.7e-05,3.5e-05,-1.8e-05,8.3e-05,0.0,0.0,0.0,0.0,13.333333,24.944383,0.0,80.0,2.222222,6.285394,0.0,20.0,0.0,0.0,0.0,0.0,-10.777777,-3.143825,-9.0,-17.0,-0.000891,-0.000108,0.0,-0.001,3,1.0,0.0,1.0,1.0,-0.015087,0.047387,0.011,0.541,-0.313634,-0.237487,0.228034,-0.521966,0.836528,-0.049711,0.878195,0.878195,-1.3e-05,1.4e-05,-1.8e-05,9e-06
869b797d-275c-4f62-835e-0740e9ccb754,1,34.816864,-86.931003,217.436691,27.212467,169.0,355.0,10.561934,2.699105,1.0,16.0,7466.006995,1247.840675,-1985.0,9336.0,27,1.0,0.0,1.0,1.0,313.333333,140.475383,120.0,500.0,264.444444,74.70105,160.0,400.0,420.0,76.011695,340.0,580.0,82.222222,21.998878,40.0,120.0,38.0,2.708013,34.0,42.0,0.300493,0.015711,0.27,0.335,28,1.0,0.0,1.0,1.0,22.437776,0.575419,22.078,25.495,1.008875,0.205067,0.70332,1.32832,-1.308038,0.253068,-1.696927,-0.821927,2.3e-05,1.2e-05,5e-06,4.2e-05,48.888889,67.581074,-40.0,140.0,40.0,-48.507095,40.0,-80.0,68.888889,-8.899297,80.0,20.0,-13.333334,-55.620007,0.0,-180.0,7.111111,1.421809,5.0,9.0,-0.000462,-0.000241,0.0,-0.001,25,0.0,0.0,0.0,0.0,0.095276,0.088509,0.103,0.577,0.672477,-0.018885,0.728034,0.603034,-0.760694,-0.475271,-0.121805,-1.246805,-4.1e-05,-9e-06,-2.3e-05,-5e-05
63150b54-af20-4fe7-97f5-2b53b933cdbc,1,30.332885,-89.492905,8.421938,6.682093,1.0,36.0,7.225301,2.397195,1.0,16.0,6039.813851,3685.753702,-3000.0,9987.0,491,1.0,0.0,1.0,1.0,828.888889,180.643568,520.0,1160.0,1533.333333,71.180522,1400.0,1640.0,1906.666667,71.802197,1760.0,2000.0,971.111111,168.684086,660.0,1260.0,78.666667,1.054093,77.0,80.0,0.280977,0.023273,0.229,0.33,2,1.0,0.0,1.0,1.0,25.873176,0.273654,25.298,26.649,-0.255014,0.144338,-0.54668,-0.04668,-0.53026,0.204124,-1.071927,-0.321927,-1.2e-05,1.9e-05,-5.5e-05,5e-06,211.111111,-17.446074,180.0,140.0,31.111111,-24.245747,80.0,40.0,191.111111,-42.42089,280.0,180.0,124.444444,-24.534271,120.0,60.0,11.666667,-0.509379,12.0,11.0,-1.5e-05,-4.9e-05,0.0,0.0,-8,0.0,0.0,0.0,0.0,0.130733,-0.011087,0.166,0.066,0.311366,0.042276,0.228034,0.353034,0.544862,-0.052727,0.628195,0.503195,-1.1e-05,9e-06,-3.2e-05,-4e-06
de73aec3-9a24-4921-aef2-10de2e19002d,1,33.227564,-89.208513,151.047271,18.532395,85.0,195.0,5.742204,1.498352,1.0,13.0,8016.866065,1427.684733,1200.0,9994.0,0,0.0,0.0,0.0,0.0,2.222222,6.285394,0.0,20.0,211.111111,43.319086,120.0,280.0,320.0,89.442719,180.0,480.0,44.444444,15.713484,20.0,60.0,73.555556,6.148371,63.0,82.0,0.237314,0.021563,0.163,0.315,0,0.0,0.0,0.0,0.0,25.188584,0.281043,24.414,25.9,-0.380014,0.543267,-1.17168,0.32832,-0.210816,0.190435,-0.446927,0.053073,4.9e-05,9e-06,3.2e-05,6.5e-05,2.222222,6.285394,0.0,20.0,153.333333,28.578531,80.0,200.0,195.555556,43.469028,120.0,280.0,40.0,7.39869,20.0,40.0,-9.444444,3.057165,-13.0,-4.0,-7.3e-05,-0.000141,0.0,-0.001,0,0.0,0.0,0.0,0.0,-0.016511,0.000695,-0.008,-0.05,-0.396967,0.053794,-0.396966,-0.271966,-0.246805,0.098307,-0.371805,-0.121805,1.9e-05,-7e-06,3.2e-05,1.4e-05
