roi_id,starttime,endtime,type,iarea,lat,lon,ASPECT_count,ASPECT_sum,ASPECT_mean,ASPECT_stddev,ASPECT_min,ASPECT_max,CAPE0_count,CAPE0_sum,CAPE0_mean,CAPE0_stddev,CAPE0_min,CAPE0_max,CAPE1_count,CAPE1_sum,CAPE1_mean,CAPE1_stddev,CAPE1_min,CAPE1_max,CAPE2_count,CAPE2_sum,CAPE2_mean,CAPE2_stddev,CAPE2_min,CAPE2_max,CAPE3_count,CAPE3_sum,CAPE3_mean,CAPE3_stddev,CAPE3_min,CAPE3_max,CIN0_count,CIN0_sum,CIN0_mean,CIN0_stddev,CIN0_min,CIN0_max,CIN1_count,CIN1_sum,CIN1_mean,CIN1_stddev,CIN1_min,CIN1_max,CIN2_count,CIN2_sum,CIN2_mean,CIN2_stddev,CIN2_min,CIN2_max,CIN3_count,CIN3_sum,CIN3_mean,CIN3_stddev,CIN3_min,CIN3_max,CUM_CLOUD_count,CUM_CLOUD_sum,CUM_CLOUD_mean,CUM_CLOUD_stddev,CUM_CLOUD_min,CUM_CLOUD_max,DAILYPRECIP_count,DAILYPRECIP_sum,DAILYPRECIP_mean,DAILYPRECIP_stddev,DAILYPRECIP_min,DAILYPRECIP_max,DEWPOINT_count,DEWPOINT_sum,DEWPOINT_mean,DEWPOINT_stddev,DEWPOINT_min,DEWPOINT_max,ELEV_count,ELEV_sum,ELEV_mean,ELEV_stddev,ELEV_min,ELEV_max,HTFL_HGT_count,HTFL_HGT_sum,HTFL_HGT_mean,HTFL_HGT_stddev,HTFL_HGT_min,HTFL_HGT_max,HTFL_RH_count,HTFL_RH_sum,HTFL_RH_mean,HTFL_RH_stddev,HTFL_RH_min,HTFL_RH_max,LCT_count,LCT_sum,LCT_mean,LCT_stddev,LCT_min,LCT_max,NDVI_count,NDVI_sum,NDVI_mean,NDVI_stddev,NDVI_min,NDVI_max,SLOPE_count,SLOPE_sum,SLOPE_mean,SLOPE_stddev,SLOPE_min,SLOPE_max,SMOIS0_count,SMOIS0_sum,SMOIS0_mean,SMOIS0_stddev,SMOIS0_min,SMOIS0_max,SMOIS1_count,SMOIS1_sum,SMOIS1_mean,SMOIS1_stddev,SMOIS1_min,SMOIS1_max,TCUM_CLOUD_count,TCUM_CLOUD_sum,TCUM_CLOUD_mean,TCUM_CLOUD_stddev,TCUM_CLOUD_min,TCUM_CLOUD_max,TSOIL0_count,TSOIL0_sum,TSOIL0_mean,TSOIL0_stddev,TSOIL0_min,TSOIL0_max,UGRD_count,UGRD_sum,UGRD_mean,UGRD_stddev,UGRD_min,UGRD_max,VGRD_count,VGRD_sum,VGRD_mean,VGRD_stddev,VGRD_min,VGRD_max,WATERBODY_count,WATERBODY_sum,WATERBODY_mean,WATERBODY_stddev,WATERBODY_min,WATERBODY_max,WINDCONV_count,WINDCONV_sum,WINDCONV_mean,WINDCONV_stddev,WINDCONV_min,WINDCONV_max
f93430f4-07e0-4e9e-90ac-4723d28e30b3, 2014-07-23 01:40:00, 2014-07-23 01:42:00, -7, 0.000000, 33.660783, -88.287736,1626, 355050.943977, 218.358514, 90.926277, 0.000000, 359.443756, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1626, 139709.000000, 85.921894, 22.488525, 46.000000, 152.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2955, 20585.000000, 6.966159, 2.134291, 1.000000, 13.000000,11722, 99004332.000000, 8446.027299, 774.043726, 2119.000000, 9455.000000,1626, 731.966376, 0.450164, 0.276228, 0.010938, 1.508338, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
f93430f4-07e0-4e9e-90ac-4723d28e30b3, 2014-07-23 00:40:00, 2014-07-23 00:42:00, -8, 0.000000, 33.660783, -88.287736,1626, 355050.943977, 218.358514, 90.926277, 0.000000, 359.443756, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1626, 139709.000000, 85.921894, 22.488525, 46.000000, 152.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2955, 20585.000000, 6.966159, 2.134291, 1.000000, 13.000000,11722, 99004332.000000, 8446.027299, 774.043726, 2119.000000, 9455.000000,1626, 731.966376, 0.450164, 0.276228, 0.010938, 1.508338, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
3236a5ad-acdd-4610-9e73-f7fa5221e3d4, 2014-07-23 04:48:00, 2014-07-23 04:50:00, 1, 0.000842, 31.115000, -85.725000,1611, 301252.189140, 186.997014, 88.335224, 0.000000, 358.363434,7, 8900.000000, 1271.428571, 99.631976, 1140.000000, 1400.000000,7, 9040.000000, 1291.428571, 201.099021, 960.000000, 1540.000000,7, 9600.000000, 1371.428571, 155.969646, 1160.000000, 1600.000000,7, 7720.000000, 1102.857143, 238.190457, 680.000000, 1400.000000,7, -165.413086, -23.630441, 2.249717, -27.344727, -21.344727,7, -35.225586, -5.032227, 4.276180, -11.032227, -1.032227,7, -80.411621, -11.487374, 9.098105, -27.201660, -3.201660,7, -40.327148, -5.761021, 1.807016, -8.618164, -2.618164, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,74, 13040.000000, 176.216216, 420.418944, 1.000000, 2971.000000,7, 161.315967, 23.045138, 0.141173, 22.884424, 23.259424,1611, 104947.000000, 65.144010, 17.475648, 22.000000, 115.000000,7, 33264.015137, 4752.002162, 31.036516, 4709.145020, 4789.145020,7, 179.000000, 25.571429, 8.649643, 15.000000, 38.000000,2922, 27154.000000, 9.292950, 2.381715, 1.000000, 13.000000,11596, 80078102.000000, 6905.665919, 981.494543, 1000.000000, 9751.000000,1611, 607.201147, 0.376909, 0.250809, 0.000000, 1.604520,122, 26.499000, 0.217205, 0.020767, 0.164000, 0.264000,122, 25.304000, 0.207410, 0.021859, 0.128000, 0.244000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,122, 3501.158000, 28.698016, 0.396394, 27.959000, 29.829000,7, -7.909904, -1.129986, 0.225877, -1.397843, -0.772843,7, -4.768503, -0.681215, 0.193978, -0.949072, -0.324072, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,7, -0.000171, -0.000024, 0.000027, -0.000074, 0.000009
3236a5ad-acdd-4610-9e73-f7fa5221e3d4, 2014-07-23 03:48:00, 2014-07-23 03:50:00, -1, 0.000842, 31.115000, -85.725000,1611, 301252.189140, 186.997014, 88.335224, 0.000000, 358.363434,7, 10080.000000, 1440.000000, 111.611571, 1280.000000, 1620.000000,7, 10160.000000, 1451.428571, 107.361681, 1280.000000, 1620.000000,7, 10140.000000, 1448.571429, 111.538407, 1280.000000, 1620.000000,7, 7140.000000, 1020.000000, 184.855156, 700.000000, 1280.000000,7, -122.602539, -17.514648, 4.000000, -25.514648, -11.514648,7, -53.183838, -7.597691, 1.807016, -10.454834, -4.454834,7, -92.251465, -13.178781, 5.993193, -24.893066, -6.893066,7, -38.845703, -5.549386, 1.979487, -9.263672, -3.263672,25, 25.000000, 1.000000, 0.000000, 1.000000, 1.000000,74, 13040.000000, 176.216216, 420.418944, 1.000000, 2971.000000,7, 160.222583, 22.888940, 0.149404, 22.638940, 23.076440,1611, 104947.000000, 65.144010, 17.475648, 22.000000, 115.000000,7, 32285.552734, 4612.221819, 20.995626, 4583.650391, 4643.650391,7, 381.000000, 54.428571, 2.381905, 51.000000, 57.000000,2922, 27154.000000, 9.292950, 2.381715, 1.000000, 13.000000,11596, 80078102.000000, 6905.665919, 981.494543, 1000.000000, 9751.000000,1611, 607.201147, 0.376909, 0.250809, 0.000000, 1.604520,122, 26.549000, 0.217615, 0.021291, 0.164000, 0.266000,122, 25.314000, 0.207492, 0.021914, 0.128000, 0.244000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,122, 3561.802000, 29.195098, 0.427632, 28.458000, 30.364000,7, 0.269210, 0.038459, 0.147254, -0.140113, 0.234887,7, -5.495180, -0.785026, 0.087482, -0.874311, -0.624311, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,7, -0.000078, -0.000011, 0.000015, -0.000032, 0.000005
3236a5ad-acdd-4610-9e73-f7fa5221e3d4, 2014-07-23 02:48:00, 2014-07-23 02:50:00, -2, 0.000842, 31.115000, -85.725000,1611, 301252.189140, 186.997014, 88.335224, 0.000000, 358.363434, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,74, 13040.000000, 176.216216, 420.418944, 1.000000, 2971.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1611, 104947.000000, 65.144010, 17.475648, 22.000000, 115.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2922, 27154.000000, 9.292950, 2.381715, 1.000000, 13.000000,11596, 80078102.000000, 6905.665919, 981.494543, 1000.000000, 9751.000000,1611, 607.201147, 0.376909, 0.250809, 0.000000, 1.604520, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
3236a5ad-acdd-4610-9e73-f7fa5221e3d4, 2014-07-23 01:48:00, 2014-07-23 01:50:00, -3, 0.000842, 31.115000, -85.725000,1611, 301252.189140, 186.997014, 88.335224, 0.000000, 358.363434, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,74, 13040.000000, 176.216216, 420.418944, 1.000000, 2971.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1611, 104947.000000, 65.144010, 17.475648, 22.000000, 115.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2922, 27154.000000, 9.292950, 2.381715, 1.000000, 13.000000,11596, 80078102.000000, 6905.665919, 981.494543, 1000.000000, 9751.000000,1611, 607.201147, 0.376909, 0.250809, 0.000000, 1.604520, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
3236a5ad-acdd-4610-9e73-f7fa5221e3d4, 2014-07-23 00:48:00, 2014-07-23 00:50:00, -4, 0.000842, 31.115000, -85.725000,1611, 301252.189140, 186.997014, 88.335224, 0.000000, 358.363434, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,74, 13040.000000, 176.216216, 420.418944, 1.000000, 2971.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1611, 104947.000000, 65.144010, 17.475648, 22.000000, 115.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2922, 27154.000000, 9.292950, 2.381715, 1.000000, 13.000000,11596, 80078102.000000, 6905.665919, 981.494543, 1000.000000, 9751.000000,1611, 607.201147, 0.376909, 0.250809, 0.000000, 1.604520, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
81c21165-1819-4b9c-a200-d8a4e7fc4993, 2014-07-23 04:48:00, 2014-07-23 04:50:00, 0, 0.000000, 31.947876, -88.389467,1614, 259281.237140, 160.645128, 90.129149, 0.000000, 359.144897,8, 3740.000000, 467.500000, 74.791377, 360.000000, 600.000000,8, 5760.000000, 720.000000, 97.979590, 600.000000, 900.000000,8, 5880.000000, 735.000000, 95.262794, 600.000000, 880.000000,8, 4880.000000, 610.000000, 88.317609, 480.000000, 720.000000,8, -828.757812, -103.594727, 14.015616, -123.344727, -81.344727,8, -390.257812, -48.782227, 12.059747, -63.032227, -33.032227,8, -397.613281, -49.701660, 10.037430, -63.201660, -35.201660,8, -490.945312, -61.368164, 10.627206, -76.618164, -44.618164, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,13, 264.000000, 20.307692, 34.255566, 1.000000, 133.000000,8, 167.950391, 20.993799, 0.271983, 20.571924, 21.384424,1614, 128191.000000, 79.424411, 29.018969, 8.000000, 160.000000,8, 35873.160156, 4484.145020, 13.228757, 4469.145020, 4509.145020,8, 703.000000, 87.875000, 1.268611, 85.000000, 89.000000,2925, 16806.000000, 5.745641, 1.342883, 1.000000, 12.000000,11633, 101781109.000000, 8749.343162, 561.474042, 2608.000000, 9471.000000,1614, 920.468400, 0.570303, 0.338278, 0.010938, 2.252300,122, 35.553000, 0.291418, 0.022882, 0.236000, 0.379000,122, 32.372000, 0.265344, 0.034215, 0.171000, 0.354000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,122, 3290.077000, 26.967844, 0.393507, 26.327000, 27.993000,8, 6.567253, 0.820907, 0.149870, 0.602157, 1.102157,8, 1.282425, 0.160303, 0.158576, -0.074072, 0.425928, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,8, 0.000023, 0.000003, 0.000008, -0.000009, 0.000014
81c21165-1819-4b9c-a200-d8a4e7fc4993, 2014-07-23 03:48:00, 2014-07-23 03:50:00, -5, 0.000000, 31.947876, -88.389467,1614, 259281.237140, 160.645128, 90.129149, 0.000000, 359.144897,8, 4420.000000, 552.500000, 92.161543, 440.000000, 720.000000,8, 4640.000000, 580.000000, 93.273791, 440.000000, 740.000000,8, 5240.000000, 655.000000, 66.895441, 560.000000, 780.000000,8, 3540.000000, 442.500000, 67.407344, 340.000000, 540.000000,8, -784.117188, -98.014648, 13.143439, -111.514648, -73.514648,8, -745.638672, -93.204834, 11.955647, -108.454834, -72.454834,8, -599.144531, -74.893066, 8.000000, -82.893066, -58.893066,8, -732.109375, -91.513672, 8.799858, -103.263672, -77.263672,11, 11.000000, 1.000000, 0.000000, 1.000000, 1.000000,13, 264.000000, 20.307692, 34.255566, 1.000000, 133.000000,8, 169.799023, 21.224878, 0.253756, 20.826440, 21.576440,1614, 128191.000000, 79.424411, 29.018969, 8.000000, 160.000000,8, 35569.203125, 4446.150391, 6.614378, 4443.650391, 4463.650391,8, 794.000000, 99.250000, 1.391941, 96.000000, 100.000000,2925, 16806.000000, 5.745641, 1.342883, 1.000000, 12.000000,11633, 101781109.000000, 8749.343162, 561.474042, 2608.000000, 9471.000000,1614, 920.468400, 0.570303, 0.338278, 0.010938, 2.252300,122, 36.140000, 0.296230, 0.024574, 0.237000, 0.383000,122, 32.251000, 0.264352, 0.034663, 0.171000, 0.353000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,122, 3372.456000, 27.643082, 0.446963, 26.940000, 28.851000,8, 7.379097, 0.922387, 0.088388, 0.734887, 0.984887,8, 2.505508, 0.313189, 0.153093, 0.000689, 0.500689, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,8, -0.000074, -0.000009, 0.000011, -0.000023, 0.000009
81c21165-1819-4b9c-a200-d8a4e7fc4993, 2014-07-23 02:48:00, 2014-07-23 02:50:00, -6, 0.000000, 31.947876, -88.389467,1614, 259281.237140, 160.645128, 90.129149, 0.000000, 359.144897, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,13, 264.000000, 20.307692, 34.255566, 1.000000, 133.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1614, 128191.000000, 79.424411, 29.018969, 8.000000, 160.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2925, 16806.000000, 5.745641, 1.342883, 1.000000, 12.000000,11633, 101781109.000000, 8749.343162, 561.474042, 2608.000000, 9471.000000,1614, 920.468400, 0.570303, 0.338278, 0.010938, 2.252300, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
81c21165-1819-4b9c-a200-d8a4e7fc4993, 2014-07-23 01:48:00, 2014-07-23 01:50:00, -7, 0.000000, 31.947876, -88.389467,1614, 259281.237140, 160.645128, 90.129149, 0.000000, 359.144897, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,13, 264.000000, 20.307692, 34.255566, 1.000000, 133.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1614, 128191.000000, 79.424411, 29.018969, 8.000000, 160.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2925, 16806.000000, 5.745641, 1.342883, 1.000000, 12.000000,11633, 101781109.000000, 8749.343162, 561.474042, 2608.000000, 9471.000000,1614, 920.468400, 0.570303, 0.338278, 0.010938, 2.252300, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
81c21165-1819-4b9c-a200-d8a4e7fc4993, 2014-07-23 00:48:00, 2014-07-23 00:50:00, -8, 0.000000, 31.947876, -88.389467,1614, 259281.237140, 160.645128, 90.129149, 0.000000, 359.144897, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,13, 264.000000, 20.307692, 34.255566, 1.000000, 133.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,1614, 128191.000000, 79.424411, 29.018969, 8.000000, 160.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,2925, 16806.000000, 5.745641, 1.342883, 1.000000, 12.000000,11633, 101781109.000000, 8749.343162, 561.474042, 2608.000000, 9471.000000,1614, 920.468400, 0.570303, 0.338278, 0.010938, 2.252300, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000
f6dc131e-c653-43e1-b1a6-2c6d9209b309, 2014-07-23 08:52:00, 2014-07-23 08:54:00, 1, 0.001702, 30.090000, -85.775000,319, 43295.006330, 135.721023, 125.623334, 0.000000, 355.601288,5, 5260.000000, 1052.000000, 124.963995, 920.000000, 1280.000000,5, 5420.000000, 1084.000000, 126.111062, 960.000000, 1320.000000,5, 5820.000000, 1164.000000, 150.943698, 960.000000, 1300.000000,5, 2940.000000, 588.000000, 152.630272, 400.000000, 820.000000,5, -11.651123, -2.330225, 1.496663, -4.730225, -0.730225,5, -5.330566, -1.066113, 0.979796, -2.266113, -0.266113,5, -7.651123, -1.530225, 0.979796, -2.730225, -0.730225,5, -2.712646, -0.542529, 0.979796, -1.342529, 0.657471, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,63, 14408.000000, 228.698413, 279.113315, 2.000000, 1551.000000,5, 114.467834, 22.893567, 0.217945, 22.568567, 23.131067,319, 1141.000000, 3.576803, 2.907060, 1.000000, 11.000000,5, 23959.599609, 4791.919922, 20.396078, 4763.919922, 4823.919922,5, 161.000000, 32.200000, 1.166190, 31.000000, 34.000000,636, 5938.000000, 9.336478, 3.966050, 1.000000, 16.000000,9296, -1920212.000000, -206.563253, 4099.092107, -3000.000000, 9921.000000,319, 19.173286, 0.060104, 0.052373, 0.000000, 0.214896,35, 8.571000, 0.244886, 0.052872, 0.180000, 0.335000,35, 9.111000, 0.260314, 0.056764, 0.184000, 0.342000, -999, -999.000000, -999.000000, -999.000000, -999.000000, -999.000000,35, 973.057000, 27.801629, 1.029695, 26.546000, 29.152000,5, -4.451331, -0.890266, 1.026523, -2.215266, 0.909734,5, 2.842872, 0.568574, 0.382426, 0.168574, 1.168574,1702, 1702.000000, 1.000000, 0.000000, 1.000000, 1.000000,3, -0.000106, -0.000035, 0.000024, -0.000069, -0.000014
